date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
15/02/2013,Cassava - Retail,KG,cereals and tubers,79.81,MWK,Malawi,Central Region,1888,Bembeke turn off,765,68,15,5,1,765_68_15_5,
15/03/2013,Cassava - Retail,KG,cereals and tubers,92.5,MWK,Malawi,Central Region,1888,Bembeke turn off,765,68,15,5,1,765_68_15_5,
15/04/2013,Cassava - Retail,KG,cereals and tubers,87.88,MWK,Malawi,Central Region,1888,Bembeke turn off,765,68,15,5,1,765_68_15_5,
15/05/2013,Cassava - Retail,KG,cereals and tubers,115.73,MWK,Malawi,Central Region,1888,Bembeke turn off,765,68,15,5,1,765_68_15_5,
15/06/2013,Cassava - Retail,KG,cereals and tubers,87.47,MWK,Malawi,Central Region,1888,Bembeke turn off,765,68,15,5,1,765_68_15_5,
15/07/2013,Cassava - Retail,KG,cereals and tubers,85.18,MWK,Malawi,Central Region,1888,Bembeke turn off,765,68,15,5,1,765_68_15_5,
15/08/2013,Cassava - Retail,KG,cereals and tubers,85.18,MWK,Malawi,Central Region,1888,Bembeke turn off,765,68,15,5,1,765_68_15_5,
15/09/2013,Cassava - Retail,KG,cereals and tubers,84.48,MWK,Malawi,Central Region,1888,Bembeke turn off,765,68,15,5,1,765_68_15_5,
15/10/2013,Cassava - Retail,KG,cereals and tubers,83.38,MWK,Malawi,Central Region,1888,Bembeke turn off,765,68,15,5,1,765_68_15_5,
15/11/2013,Cassava - Retail,KG,cereals and tubers,89.21,MWK,Malawi,Central Region,1888,Bembeke turn off,765,68,15,5,1,765_68_15_5,
15/12/2013,Cassava - Retail,KG,cereals and tubers,93.43,MWK,Malawi,Central Region,1888,Bembeke turn off,765,68,15,5,1,765_68_15_5,
15/01/2014,Cassava - Retail,KG,cereals and tubers,96.78,MWK,Malawi,Central Region,1888,Bembeke turn off,765,68,15,5,1,765_68_15_5,
15/12/2014,Cassava - Retail,KG,cereals and tubers,83.2567,MWK,Malawi,Central Region,1888,Bembeke turn off,765,68,15,5,1,765_68_15_5,
15/01/2015,Cassava - Retail,KG,cereals and tubers,92.5,MWK,Malawi,Central Region,1888,Bembeke turn off,765,68,15,5,1,765_68_15_5,
15/06/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,222.7,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/07/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,342.6667,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/08/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,360.5,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/09/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,360.5,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/10/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,350.8,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/11/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,351.73,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/12/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,389.7,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/01/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,435.16,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/02/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,292.23,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/03/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,438.9,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/05/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,291.77,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/06/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,388.33,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/07/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,364.88,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/08/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,364.88,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/09/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,374,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/10/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,383.42,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/11/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,385.25,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/12/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,392.18,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/01/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,403.29,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/09/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,415.45,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/11/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,685.6,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/10/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,750.11,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/11/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,770.46,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/02/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,797.8025,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/07/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,370.2825,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/08/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,425,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/09/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,405.32,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/11/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,421.645,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/07/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,355.3,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/12/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,791.89,MWK,Malawi,Central Region,1888,Bembeke turn off,765,119,15,5,5,765_119_15_5,
15/06/2015,Cowpeas - Retail,KG,pulses and nuts,138.75,MWK,Malawi,Central Region,1888,Bembeke turn off,765,218,15,5,5,765_218_15_5,
15/02/2013,Beans - Retail,KG,pulses and nuts,447.78,MWK,Malawi,Central Region,1888,Bowe,766,50,15,5,5,766_50_15_5,
15/05/2013,Beans - Retail,KG,pulses and nuts,282.11,MWK,Malawi,Central Region,1888,Bowe,766,50,15,5,5,766_50_15_5,
15/12/2014,Beans - Retail,KG,pulses and nuts,400.23,MWK,Malawi,Central Region,1888,Bowe,766,50,15,5,5,766_50_15_5,
15/09/2015,Beans - Retail,KG,pulses and nuts,500,MWK,Malawi,Central Region,1888,Bowe,766,50,15,5,5,766_50_15_5,
15/12/2006,Maize - Retail,KG,cereals and tubers,30,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/01/2007,Maize - Retail,KG,cereals and tubers,30,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/02/2007,Maize - Retail,KG,cereals and tubers,20.5425,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/04/2007,Maize - Retail,KG,cereals and tubers,15.625,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/06/2007,Maize - Retail,KG,cereals and tubers,16.75,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/07/2007,Maize - Retail,KG,cereals and tubers,14.125,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/08/2007,Maize - Retail,KG,cereals and tubers,14.8333,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/09/2007,Maize - Retail,KG,cereals and tubers,16,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/10/2007,Maize - Retail,KG,cereals and tubers,17.9,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/11/2007,Maize - Retail,KG,cereals and tubers,20,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/12/2007,Maize - Retail,KG,cereals and tubers,23,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/02/2008,Maize - Retail,KG,cereals and tubers,30,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/03/2008,Maize - Retail,KG,cereals and tubers,32.5,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/04/2008,Maize - Retail,KG,cereals and tubers,25.8,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/05/2008,Maize - Retail,KG,cereals and tubers,29.25,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/06/2008,Maize - Retail,KG,cereals and tubers,35,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/07/2008,Maize - Retail,KG,cereals and tubers,43,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/08/2008,Maize - Retail,KG,cereals and tubers,47.75,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/09/2008,Maize - Retail,KG,cereals and tubers,53.5,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/10/2008,Maize - Retail,KG,cereals and tubers,54.125,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/11/2008,Maize - Retail,KG,cereals and tubers,51.25,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/12/2008,Maize - Retail,KG,cereals and tubers,57,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/01/2009,Maize - Retail,KG,cereals and tubers,57,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/02/2009,Maize - Retail,KG,cereals and tubers,61.1667,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/04/2009,Maize - Retail,KG,cereals and tubers,53,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/05/2009,Maize - Retail,KG,cereals and tubers,29.5,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/06/2009,Maize - Retail,KG,cereals and tubers,36.25,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/10/2009,Maize - Retail,KG,cereals and tubers,42.575,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/11/2009,Maize - Retail,KG,cereals and tubers,43.9333,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/08/2010,Maize - Retail,KG,cereals and tubers,30,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/09/2010,Maize - Retail,KG,cereals and tubers,35.75,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/10/2010,Maize - Retail,KG,cereals and tubers,39.5,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,21.7,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,108.91,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/07/2019,Maize - Retail,KG,cereals and tubers,179,MWK,Malawi,Central Region,1888,Bowe,766,51,15,5,1,766_51_15_5,
15/05/2013,Rice - Retail,KG,cereals and tubers,289.37,MWK,Malawi,Central Region,1888,Bowe,766,52,15,5,1,766_52_15_5,
15/05/2015,Rice - Retail,KG,cereals and tubers,484.2033,MWK,Malawi,Central Region,1888,Bowe,766,52,15,5,1,766_52_15_5,
15/02/2013,Cassava - Retail,KG,cereals and tubers,100.53,MWK,Malawi,Central Region,1888,Bowe,766,68,15,5,1,766_68_15_5,
15/05/2013,Cassava - Retail,KG,cereals and tubers,43.31,MWK,Malawi,Central Region,1888,Bowe,766,68,15,5,1,766_68_15_5,
15/07/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,230.19,MWK,Malawi,Central Region,1888,Bowe,766,119,15,5,5,766_119_15_5,
15/02/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,531.36,MWK,Malawi,Central Region,1888,Bowe,766,119,15,5,5,766_119_15_5,
15/05/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,332.4,MWK,Malawi,Central Region,1888,Bowe,766,119,15,5,5,766_119_15_5,
15/09/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,547.64,MWK,Malawi,Central Region,1888,Bowe,766,119,15,5,5,766_119_15_5,
15/06/2012,Beans - Retail,KG,pulses and nuts,356.22,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/09/2012,Beans - Retail,KG,pulses and nuts,297.26,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/01/2013,Beans - Retail,KG,pulses and nuts,438.25,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/02/2013,Beans - Retail,KG,pulses and nuts,350.5,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/03/2013,Beans - Retail,KG,pulses and nuts,536.21,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/05/2013,Beans - Retail,KG,pulses and nuts,249.33,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/07/2013,Beans - Retail,KG,pulses and nuts,647.37,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/08/2013,Beans - Retail,KG,pulses and nuts,647.37,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/10/2013,Beans - Retail,KG,pulses and nuts,650.99,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/12/2013,Beans - Retail,KG,pulses and nuts,682.44,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/01/2014,Beans - Retail,KG,pulses and nuts,687.43,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/08/2015,Beans - Retail,KG,pulses and nuts,468.92,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/12/2015,Beans - Retail,KG,pulses and nuts,220.31,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/03/2016,Beans - Retail,KG,pulses and nuts,666.66,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/04/2016,Beans - Retail,KG,pulses and nuts,764.7,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/05/2016,Beans - Retail,KG,pulses and nuts,892.28,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/07/2016,Beans - Retail,KG,pulses and nuts,937.05,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/08/2016,Beans - Retail,KG,pulses and nuts,900,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/09/2016,Beans - Retail,KG,pulses and nuts,1045.87,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/10/2016,Beans - Retail,KG,pulses and nuts,686.93,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/12/2016,Beans - Retail,KG,pulses and nuts,874.9275,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/02/2017,Beans - Retail,KG,pulses and nuts,887.025,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/03/2017,Beans - Retail,KG,pulses and nuts,646.41,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/04/2017,Beans - Retail,KG,pulses and nuts,513.51,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/05/2017,Beans - Retail,KG,pulses and nuts,998.26,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/06/2017,Beans - Retail,KG,pulses and nuts,696.3,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/07/2017,Beans - Retail,KG,pulses and nuts,705.105,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/08/2017,Beans - Retail,KG,pulses and nuts,758.48,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/09/2017,Beans - Retail,KG,pulses and nuts,726.98,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/10/2017,Beans - Retail,KG,pulses and nuts,724.78,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/11/2017,Beans - Retail,KG,pulses and nuts,732.91,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/12/2017,Beans - Retail,KG,pulses and nuts,747.98,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/01/2018,Beans - Retail,KG,pulses and nuts,765.3333,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/02/2018,Beans - Retail,KG,pulses and nuts,777.1025,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/05/2018,Beans - Retail,KG,pulses and nuts,772.35,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/08/2018,Beans - Retail,KG,pulses and nuts,733.118,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/11/2019,Beans - Retail,KG,pulses and nuts,882.555,MWK,Malawi,Central Region,1888,Chatoloma,768,50,15,5,5,768_50_15_5,
15/11/2006,Maize - Retail,KG,cereals and tubers,17.1,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/12/2006,Maize - Retail,KG,cereals and tubers,17,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/01/2007,Maize - Retail,KG,cereals and tubers,17.05,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/02/2007,Maize - Retail,KG,cereals and tubers,16.62,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/03/2007,Maize - Retail,KG,cereals and tubers,16.5333,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/04/2007,Maize - Retail,KG,cereals and tubers,14.875,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/05/2007,Maize - Retail,KG,cereals and tubers,10.5,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/06/2007,Maize - Retail,KG,cereals and tubers,14,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/07/2007,Maize - Retail,KG,cereals and tubers,15,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/08/2007,Maize - Retail,KG,cereals and tubers,15,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/09/2007,Maize - Retail,KG,cereals and tubers,17.25,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/10/2007,Maize - Retail,KG,cereals and tubers,20,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/11/2007,Maize - Retail,KG,cereals and tubers,20,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/12/2007,Maize - Retail,KG,cereals and tubers,27.3875,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/02/2008,Maize - Retail,KG,cereals and tubers,47.2,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/03/2008,Maize - Retail,KG,cereals and tubers,55,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/04/2008,Maize - Retail,KG,cereals and tubers,27.05,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/05/2008,Maize - Retail,KG,cereals and tubers,30,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/06/2008,Maize - Retail,KG,cereals and tubers,33.75,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/07/2008,Maize - Retail,KG,cereals and tubers,38.25,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/08/2008,Maize - Retail,KG,cereals and tubers,50,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/09/2008,Maize - Retail,KG,cereals and tubers,52,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/10/2008,Maize - Retail,KG,cereals and tubers,45,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/11/2008,Maize - Retail,KG,cereals and tubers,45,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/12/2008,Maize - Retail,KG,cereals and tubers,51.7675,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/01/2009,Maize - Retail,KG,cereals and tubers,51.7675,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/02/2009,Maize - Retail,KG,cereals and tubers,51.8033,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/06/2009,Maize - Retail,KG,cereals and tubers,18.5,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/10/2009,Maize - Retail,KG,cereals and tubers,30,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/11/2009,Maize - Retail,KG,cereals and tubers,30,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/04/2010,Maize - Retail,KG,cereals and tubers,37.7167,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/06/2010,Maize - Retail,KG,cereals and tubers,20,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/07/2010,Maize - Retail,KG,cereals and tubers,20,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/09/2010,Maize - Retail,KG,cereals and tubers,18,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/10/2010,Maize - Retail,KG,cereals and tubers,18.1675,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/11/2010,Maize - Retail,KG,cereals and tubers,20.05,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/01/2011,Maize - Retail,KG,cereals and tubers,22.4225,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/02/2011,Maize - Retail,KG,cereals and tubers,20.05,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/03/2011,Maize - Retail,KG,cereals and tubers,32.5,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
15/05/2011,Maize - Retail,KG,cereals and tubers,14.99,MWK,Malawi,Central Region,1888,Chatoloma,768,51,15,5,1,768_51_15_5,
