event,source,src_date,copyright,cartodb_id,created_at,updated_at
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1346,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1347,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1343,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1345,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1339,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1340,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1341,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1342,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1348,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1357,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1350,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1354,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1366,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1359,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1361,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1352,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1353,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1358,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1372,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1360,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1365,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1367,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1368,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1369,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1370,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1371,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1889,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1375,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1377,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1382,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1381,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1383,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1412,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1378,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1413,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1380,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1446,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1384,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1385,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1386,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1393,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1387,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1389,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1399,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1390,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1391,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1407,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1452,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1394,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1395,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1396,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1392,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1417,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1397,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1398,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1415,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1497,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1403,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1404,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1406,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1400,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1401,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1416,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1405,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1408,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1409,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1410,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1411,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1414,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1418,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1419,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1420,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1421,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1431,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1447,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1432,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1433,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1435,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1422,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1423,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1424,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1448,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1426,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1427,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1498,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1425,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1428,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1429,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1430,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1436,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1464,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1445,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1437,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1440,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1441,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1442,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1443,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1444,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1450,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1451,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1465,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1453,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1454,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1455,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1499,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1456,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1461,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1462,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1463,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1466,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
